ส่วนงาน,ฝ่าย,เลขคำร้อง,เรื่องร้องทุกข์,ประเภทคำร้อง,เขต,ชุมชน,วันที่รับเรื่อง,วันที่เสร็จ,สถานะ,รูปภาพ,ความสำคัญ,รูปภาพหลังแก้ไข,ปิดงานโดย,LINE Token
ส่วนงานจำลอง 03,ฝ่ายจำลอง 04,MOCK-0426,รายการจำลองซ่อมแซมทั่วไป ลำดับ 0426,ประเภทจำลอง 02 - ระบายน้ำ,เขตจำลอง 06,ชุมชนจำลอง 02,02/03/2570,16/03/2570,ประเมินผลเสร็จสิ้น,,กลาง,,เจ้าหน้าที่จำลอง 03,
ส่วนงานจำลอง 01,ฝ่ายจำลอง 07,MOCK-0427,รายการจำลองซ่อมแซมทั่วไป ลำดับ 0427,ประเภทจำลอง 03 - ถนน,เขตจำลอง 01,ชุมชนจำลอง 07,03/03/2570,24/03/2570,ประเมินผลเสร็จสิ้น,,กลาง,,เจ้าหน้าที่จำลอง 01,
ส่วนงานจำลอง 02,ฝ่ายจำลอง 02,MOCK-0428,รายการจำลองข้อมูลทั่วไป ลำดับ 0428,ประเภทจำลอง 04 - พื้นที่สาธารณะ,เขตจำลอง 02,ชุมชนจำลอง 12,04/03/2570,01/04/2570,ประเมินผลเสร็จสิ้น,,ต่ำ,,เจ้าหน้าที่จำลอง 02,
ส่วนงานจำลอง 03,ฝ่ายจำลอง 05,MOCK-0429,รายการจำลองข้อมูลทั่วไป ลำดับ 0429,ประเภทจำลอง 05 - อาคาร,เขตจำลอง 03,ชุมชนจำลอง 05,05/03/2570,09/04/2570,ประเมินผลเสร็จสิ้น,,ต่ำ,,เจ้าหน้าที่จำลอง 03,
ส่วนงานจำลอง 01,ฝ่ายจำลอง 08,MOCK-0430,รายการจำลองข้อมูลทั่วไป ลำดับ 0430,ประเภทจำลอง 06 - ความสะอาด,เขตจำลอง 04,ชุมชนจำลอง 10,06/03/2570,17/04/2570,ประเมินผลเสร็จสิ้น,,ต่ำ,,เจ้าหน้าที่จำลอง 01,
ส่วนงานจำลอง 02,ฝ่ายจำลอง 03,MOCK-0431,รายการจำลองเร่งด่วนไฟดับ ลำดับ 0431,ประเภทจำลอง 07 - ป้าย,เขตจำลอง 05,ชุมชนจำลอง 03,07/03/2570,25/04/2570,ประเมินผลเสร็จสิ้น,,สูง,,เจ้าหน้าที่จำลอง 02,
ส่วนงานจำลอง 03,ฝ่ายจำลอง 06,MOCK-0432,รายการจำลองเร่งด่วนไฟดับ ลำดับ 0432,ประเภทจำลอง 08 - อื่นๆ,เขตจำลอง 06,ชุมชนจำลอง 08,08/03/2570,12/03/2570,ประเมินผลเสร็จสิ้น,,สูง,,เจ้าหน้าที่จำลอง 03,
ส่วนงานจำลอง 01,ฝ่ายจำลอง 01,MOCK-0433,รายการจำลองเร่งด่วนไฟดับ ลำดับ 0433,ประเภทจำลอง 01 - ไฟฟ้า,เขตจำลอง 01,ชุมชนจำลอง 01,09/03/2570,20/03/2570,ประเมินผลเสร็จสิ้น,,สูง,,เจ้าหน้าที่จำลอง 01,
ส่วนงานจำลอง 02,ฝ่ายจำลอง 04,MOCK-0434,รายการจำลองซ่อมแซมทั่วไป ลำดับ 0434,ประเภทจำลอง 02 - ระบายน้ำ,เขตจำลอง 02,ชุมชนจำลอง 06,10/03/2570,28/03/2570,ประเมินผลเสร็จสิ้น,,กลาง,,เจ้าหน้าที่จำลอง 02,
ส่วนงานจำลอง 03,ฝ่ายจำลอง 07,MOCK-0435,รายการจำลองซ่อมแซมทั่วไป ลำดับ 0435,ประเภทจำลอง 03 - ถนน,เขตจำลอง 03,ชุมชนจำลอง 11,11/03/2570,05/04/2570,ประเมินผลเสร็จสิ้น,,กลาง,,เจ้าหน้าที่จำลอง 03,
ส่วนงานจำลอง 01,ฝ่ายจำลอง 02,MOCK-0436,รายการจำลองซ่อมแซมทั่วไป ลำดับ 0436,ประเภทจำลอง 04 - พื้นที่สาธารณะ,เขตจำลอง 04,ชุมชนจำลอง 04,12/03/2570,13/04/2570,ประเมินผลเสร็จสิ้น,,กลาง,,เจ้าหน้าที่จำลอง 01,
ส่วนงานจำลอง 02,ฝ่ายจำลอง 05,MOCK-0437,รายการจำลองซ่อมแซมทั่วไป ลำดับ 0437,ประเภทจำลอง 05 - อาคาร,เขตจำลอง 05,ชุมชนจำลอง 09,13/03/2570,21/04/2570,ประเมินผลเสร็จสิ้น,,กลาง,,เจ้าหน้าที่จำลอง 02,
ส่วนงานจำลอง 03,ฝ่ายจำลอง 08,MOCK-0438,รายการจำลองข้อมูลทั่วไป ลำดับ 0438,ประเภทจำลอง 06 - ความสะอาด,เขตจำลอง 06,ชุมชนจำลอง 02,14/03/2570,29/04/2570,ประเมินผลเสร็จสิ้น,,ต่ำ,,เจ้าหน้าที่จำลอง 03,
ส่วนงานจำลอง 01,ฝ่ายจำลอง 03,MOCK-0439,รายการจำลองข้อมูลทั่วไป ลำดับ 0439,ประเภทจำลอง 07 - ป้าย,เขตจำลอง 01,ชุมชนจำลอง 07,15/03/2570,07/05/2570,ประเมินผลเสร็จสิ้น,,ต่ำ,,เจ้าหน้าที่จำลอง 01,
ส่วนงานจำลอง 02,ฝ่ายจำลอง 06,MOCK-0440,รายการจำลองข้อมูลทั่วไป ลำดับ 0440,ประเภทจำลอง 08 - อื่นๆ,เขตจำลอง 02,ชุมชนจำลอง 12,16/03/2570,24/03/2570,ประเมินผลเสร็จสิ้น,,ต่ำ,,เจ้าหน้าที่จำลอง 02,
ส่วนงานจำลอง 03,ฝ่ายจำลอง 01,MOCK-0441,รายการจำลองเร่งด่วนไฟดับ ลำดับ 0441,ประเภทจำลอง 01 - ไฟฟ้า,เขตจำลอง 03,ชุมชนจำลอง 05,17/03/2570,01/04/2570,ประเมินผลเสร็จสิ้น,,สูง,,เจ้าหน้าที่จำลอง 03,
ส่วนงานจำลอง 01,ฝ่ายจำลอง 04,MOCK-0442,รายการจำลองเร่งด่วนไฟดับ ลำดับ 0442,ประเภทจำลอง 02 - ระบายน้ำ,เขตจำลอง 04,ชุมชนจำลอง 10,18/03/2570,09/04/2570,ประเมินผลเสร็จสิ้น,,สูง,,เจ้าหน้าที่จำลอง 01,
ส่วนงานจำลอง 02,ฝ่ายจำลอง 07,MOCK-0443,รายการจำลองเร่งด่วนไฟดับ ลำดับ 0443,ประเภทจำลอง 03 - ถนน,เขตจำลอง 05,ชุมชนจำลอง 03,19/03/2570,17/04/2570,ประเมินผลเสร็จสิ้น,,สูง,,เจ้าหน้าที่จำลอง 02,
ส่วนงานจำลอง 03,ฝ่ายจำลอง 02,MOCK-0444,รายการจำลองซ่อมแซมทั่วไป ลำดับ 0444,ประเภทจำลอง 04 - พื้นที่สาธารณะ,เขตจำลอง 06,ชุมชนจำลอง 08,20/03/2570,25/04/2570,ประเมินผลเสร็จสิ้น,,กลาง,,เจ้าหน้าที่จำลอง 03,
ส่วนงานจำลอง 01,ฝ่ายจำลอง 05,MOCK-0445,รายการจำลองซ่อมแซมทั่วไป ลำดับ 0445,ประเภทจำลอง 05 - อาคาร,เขตจำลอง 01,ชุมชนจำลอง 01,21/03/2570,03/05/2570,ประเมินผลเสร็จสิ้น,,กลาง,,เจ้าหน้าที่จำลอง 01,
ส่วนงานจำลอง 02,ฝ่ายจำลอง 08,MOCK-0446,รายการจำลองซ่อมแซมทั่วไป ลำดับ 0446,ประเภทจำลอง 06 - ความสะอาด,เขตจำลอง 02,ชุมชนจำลอง 06,22/03/2570,11/05/2570,ประเมินผลเสร็จสิ้น,,กลาง,,เจ้าหน้าที่จำลอง 02,
ส่วนงานจำลอง 03,ฝ่ายจำลอง 03,MOCK-0447,รายการจำลองซ่อมแซมทั่วไป ลำดับ 0447,ประเภทจำลอง 07 - ป้าย,เขตจำลอง 03,ชุมชนจำลอง 11,23/03/2570,28/03/2570,ประเมินผลเสร็จสิ้น,,กลาง,,เจ้าหน้าที่จำลอง 03,
ส่วนงานจำลอง 01,ฝ่ายจำลอง 06,MOCK-0448,รายการจำลองข้อมูลทั่วไป ลำดับ 0448,ประเภทจำลอง 08 - อื่นๆ,เขตจำลอง 04,ชุมชนจำลอง 04,24/03/2570,05/04/2570,ประเมินผลเสร็จสิ้น,,ต่ำ,,เจ้าหน้าที่จำลอง 01,
ส่วนงานจำลอง 02,ฝ่ายจำลอง 01,MOCK-0449,รายการจำลองข้อมูลทั่วไป ลำดับ 0449,ประเภทจำลอง 01 - ไฟฟ้า,เขตจำลอง 05,ชุมชนจำลอง 09,25/03/2570,13/04/2570,ประเมินผลเสร็จสิ้น,,ต่ำ,,เจ้าหน้าที่จำลอง 02,
